instance,env_seed,agent_seed,cost,time,tw,method,arrival,category,fleet
C1_10_1,41,1,32742,883.9,TW2,icd-dispatch-only,uni,C,None
C2_10_1,41,1,32908,883.45,TW2,icd-dispatch-only,uni,C,None
R1_10_1,41,1,31600,855.17,TW2,icd-dispatch-only,uni,R,None
R2_10_1,41,1,24370,855.47,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,41,1,28852,854.89,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,41,1,22646,854.86,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,40,1,36234,853.61,TW2,icd-dispatch-only,uni,C,None
C2_10_1,40,1,32056,853.14,TW2,icd-dispatch-only,uni,C,None
R1_10_1,40,1,30453,854.54,TW2,icd-dispatch-only,uni,R,None
R2_10_1,40,1,25137,855.36,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,40,1,31029,854.56,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,40,1,24653,855.18,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,42,1,35709,883.54,TW2,icd-dispatch-only,uni,C,None
C2_10_1,42,1,32038,883.34,TW2,icd-dispatch-only,uni,C,None
R1_10_1,42,1,31638,884.62,TW2,icd-dispatch-only,uni,R,None
R2_10_1,42,1,25089,885.57,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,42,1,31146,885.24,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,42,1,24888,885.49,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,43,1,33408,853.51,TW2,icd-dispatch-only,uni,C,None
C2_10_1,43,1,29513,852.55,TW2,icd-dispatch-only,uni,C,None
R1_10_1,43,1,32193,853.66,TW2,icd-dispatch-only,uni,R,None
R2_10_1,43,1,25606,854.5,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,43,1,32300,854.77,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,43,1,26276,855.69,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,47,1,34091,883.15,TW2,icd-dispatch-only,uni,C,None
C2_10_1,47,1,32516,822.91,TW2,icd-dispatch-only,uni,C,None
R1_10_1,47,1,31789,884.85,TW2,icd-dispatch-only,uni,R,None
R2_10_1,47,1,26178,884.66,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,47,1,30784,883.71,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,47,1,25433,884.27,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,46,1,34759,792.78,TW2,icd-dispatch-only,uni,C,None
C2_10_1,46,1,33999,882.83,TW2,icd-dispatch-only,uni,C,None
R1_10_1,46,1,29850,854.71,TW2,icd-dispatch-only,uni,R,None
R2_10_1,46,1,23992,854.64,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,46,1,30628,884.3,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,46,1,24200,884.93,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,50,1,33408,854.1,TW2,icd-dispatch-only,uni,C,None
C2_10_1,50,1,31758,853.31,TW2,icd-dispatch-only,uni,C,None
R1_10_1,50,1,30997,854.9,TW2,icd-dispatch-only,uni,R,None
R2_10_1,50,1,26293,885.81,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,50,1,29134,854.75,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,50,1,23075,855.42,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,44,1,34712,792.35,TW2,icd-dispatch-only,uni,C,None
C2_10_1,44,1,30472,792.81,TW2,icd-dispatch-only,uni,C,None
R1_10_1,44,1,32282,854.03,TW2,icd-dispatch-only,uni,R,None
R2_10_1,44,1,26522,854.45,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,44,1,31374,854.18,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,44,1,25065,854.75,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,45,1,34381,853.3,TW2,icd-dispatch-only,uni,C,None
C2_10_1,45,1,32884,853.51,TW2,icd-dispatch-only,uni,C,None
R1_10_1,45,1,30286,855.3,TW2,icd-dispatch-only,uni,R,None
R2_10_1,45,1,25006,855.47,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,45,1,29680,854.94,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,45,1,22269,855.69,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,36,1,34660,853.02,TW2,icd-dispatch-only,uni,C,None
C2_10_1,36,1,32416,853.28,TW2,icd-dispatch-only,uni,C,None
R1_10_1,36,1,30323,855.67,TW2,icd-dispatch-only,uni,R,None
R2_10_1,36,1,23609,855.44,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,36,1,29164,854.93,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,36,1,22612,854.83,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,22,1,35476,884.51,TW2,icd-dispatch-only,uni,C,None
C2_10_1,22,1,32592,883.12,TW2,icd-dispatch-only,uni,C,None
R1_10_1,22,1,32626,854.52,TW2,icd-dispatch-only,uni,R,None
R2_10_1,22,1,26862,885.06,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,22,1,32061,855.24,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,22,1,24358,855.74,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,23,1,34632,793.01,TW2,icd-dispatch-only,uni,C,None
C2_10_1,23,1,32351,852.97,TW2,icd-dispatch-only,uni,C,None
R1_10_1,23,1,30827,883.82,TW2,icd-dispatch-only,uni,R,None
R2_10_1,23,1,25253,855.1,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,23,1,29640,854.3,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,23,1,23920,854.54,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,37,1,37915,884.18,TW2,icd-dispatch-only,uni,C,None
C2_10_1,37,1,35392,883.21,TW2,icd-dispatch-only,uni,C,None
R1_10_1,37,1,32089,854.26,TW2,icd-dispatch-only,uni,R,None
R2_10_1,37,1,25258,885.52,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,37,1,29981,853.99,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,37,1,23883,854.87,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,21,1,34870,883.35,TW2,icd-dispatch-only,uni,C,None
C2_10_1,21,1,36299,883.0,TW2,icd-dispatch-only,uni,C,None
R1_10_1,21,1,31998,884.28,TW2,icd-dispatch-only,uni,R,None
R2_10_1,21,1,24248,885.29,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,21,1,31968,884.95,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,21,1,24963,884.85,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,35,1,34015,884.06,TW2,icd-dispatch-only,uni,C,None
C2_10_1,35,1,31277,882.69,TW2,icd-dispatch-only,uni,C,None
R1_10_1,35,1,30861,884.49,TW2,icd-dispatch-only,uni,R,None
R2_10_1,35,1,25044,884.46,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,35,1,30777,885.16,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,35,1,23108,885.46,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,34,1,33645,883.13,TW2,icd-dispatch-only,uni,C,None
C2_10_1,34,1,32459,882.93,TW2,icd-dispatch-only,uni,C,None
R1_10_1,34,1,30117,884.78,TW2,icd-dispatch-only,uni,R,None
R2_10_1,34,1,25037,885.18,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,34,1,29853,884.52,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,34,1,23218,884.52,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,20,1,34905,853.17,TW2,icd-dispatch-only,uni,C,None
C2_10_1,20,1,32371,853.15,TW2,icd-dispatch-only,uni,C,None
R1_10_1,20,1,29107,853.92,TW2,icd-dispatch-only,uni,R,None
R2_10_1,20,1,24654,854.67,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,20,1,29998,853.58,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,20,1,24599,854.08,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,24,1,33782,853.59,TW2,icd-dispatch-only,uni,C,None
C2_10_1,24,1,32900,853.46,TW2,icd-dispatch-only,uni,C,None
R1_10_1,24,1,30351,855.73,TW2,icd-dispatch-only,uni,R,None
R2_10_1,24,1,24976,855.36,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,24,1,31171,855.65,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,24,1,23937,855.61,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,30,1,34400,853.39,TW2,icd-dispatch-only,uni,C,None
C2_10_1,30,1,33719,853.4,TW2,icd-dispatch-only,uni,C,None
R1_10_1,30,1,31661,854.24,TW2,icd-dispatch-only,uni,R,None
R2_10_1,30,1,24761,855.42,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,30,1,32835,854.85,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,30,1,25953,855.49,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,18,1,34111,823.13,TW2,icd-dispatch-only,uni,C,None
C2_10_1,18,1,33162,852.72,TW2,icd-dispatch-only,uni,C,None
R1_10_1,18,1,29151,853.57,TW2,icd-dispatch-only,uni,R,None
R2_10_1,18,1,25170,854.99,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,18,1,29194,854.0,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,18,1,23189,854.15,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,19,1,35257,883.49,TW2,icd-dispatch-only,uni,C,None
C2_10_1,19,1,31219,793.36,TW2,icd-dispatch-only,uni,C,None
R1_10_1,19,1,31557,884.24,TW2,icd-dispatch-only,uni,R,None
R2_10_1,19,1,24808,855.06,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,19,1,30162,884.55,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,19,1,24247,884.75,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,31,1,35868,883.98,TW2,icd-dispatch-only,uni,C,None
C2_10_1,31,1,34600,853.39,TW2,icd-dispatch-only,uni,C,None
R1_10_1,31,1,32999,855.1,TW2,icd-dispatch-only,uni,R,None
R2_10_1,31,1,25192,855.7,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,31,1,29768,854.53,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,31,1,23801,855.24,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,25,1,36206,883.99,TW2,icd-dispatch-only,uni,C,None
C2_10_1,25,1,31568,882.71,TW2,icd-dispatch-only,uni,C,None
R1_10_1,25,1,32030,885.34,TW2,icd-dispatch-only,uni,R,None
R2_10_1,25,1,24810,885.19,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,25,1,29660,883.95,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,25,1,24298,884.43,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,9,1,34002,853.21,TW2,icd-dispatch-only,uni,C,None
C2_10_1,9,1,30740,853.64,TW2,icd-dispatch-only,uni,C,None
R1_10_1,9,1,31020,854.62,TW2,icd-dispatch-only,uni,R,None
R2_10_1,9,1,26565,856.35,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,9,1,31222,855.66,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,9,1,24934,855.81,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,33,1,36134,853.41,TW2,icd-dispatch-only,uni,C,None
C2_10_1,33,1,33371,882.91,TW2,icd-dispatch-only,uni,C,None
R1_10_1,33,1,31787,884.58,TW2,icd-dispatch-only,uni,R,None
R2_10_1,33,1,25380,884.87,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,33,1,30789,853.7,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,33,1,25299,854.52,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,27,1,35959,853.83,TW2,icd-dispatch-only,uni,C,None
C2_10_1,27,1,31866,822.55,TW2,icd-dispatch-only,uni,C,None
R1_10_1,27,1,32115,854.67,TW2,icd-dispatch-only,uni,R,None
R2_10_1,27,1,24983,855.12,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,27,1,31119,854.42,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,27,1,23967,855.07,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,26,1,36024,853.98,TW2,icd-dispatch-only,uni,C,None
C2_10_1,26,1,29746,852.7,TW2,icd-dispatch-only,uni,C,None
R1_10_1,26,1,30716,854.59,TW2,icd-dispatch-only,uni,R,None
R2_10_1,26,1,24044,854.53,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,26,1,29226,853.38,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,26,1,23109,853.65,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,32,1,34290,854.27,TW2,icd-dispatch-only,uni,C,None
C2_10_1,32,1,33515,852.99,TW2,icd-dispatch-only,uni,C,None
R1_10_1,32,1,29576,854.91,TW2,icd-dispatch-only,uni,R,None
R2_10_1,32,1,26079,855.7,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,32,1,29538,854.17,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,32,1,23466,855.2,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,8,1,33640,883.56,TW2,icd-dispatch-only,uni,C,None
C2_10_1,8,1,31387,882.85,TW2,icd-dispatch-only,uni,C,None
R1_10_1,8,1,30860,883.51,TW2,icd-dispatch-only,uni,R,None
R2_10_1,8,1,25354,884.37,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,8,1,30609,884.67,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,8,1,24461,885.31,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,5,1,35943,883.44,TW2,icd-dispatch-only,uni,C,None
C2_10_1,5,1,31684,882.76,TW2,icd-dispatch-only,uni,C,None
R1_10_1,5,1,31394,883.48,TW2,icd-dispatch-only,uni,R,None
R2_10_1,5,1,26200,884.27,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,5,1,30072,884.51,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,5,1,24324,884.89,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,17,1,33938,883.58,TW2,icd-dispatch-only,uni,C,None
C2_10_1,17,1,32471,883.43,TW2,icd-dispatch-only,uni,C,None
R1_10_1,17,1,33684,884.33,TW2,icd-dispatch-only,uni,R,None
R2_10_1,17,1,25302,885.28,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,17,1,30031,884.98,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,17,1,22675,885.34,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,16,1,36264,793.12,TW2,icd-dispatch-only,uni,C,None
C2_10_1,16,1,32163,852.79,TW2,icd-dispatch-only,uni,C,None
R1_10_1,16,1,31780,884.91,TW2,icd-dispatch-only,uni,R,None
R2_10_1,16,1,26385,884.95,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,16,1,30290,854.62,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,16,1,24491,855.05,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,4,1,35456,853.07,TW2,icd-dispatch-only,uni,C,None
C2_10_1,4,1,33763,853.44,TW2,icd-dispatch-only,uni,C,None
R1_10_1,4,1,29641,854.34,TW2,icd-dispatch-only,uni,R,None
R2_10_1,4,1,26274,854.4,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,4,1,30249,854.56,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,4,1,23455,854.66,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,6,1,33408,823.23,TW2,icd-dispatch-only,uni,C,None
C2_10_1,6,1,32347,853.26,TW2,icd-dispatch-only,uni,C,None
R1_10_1,6,1,31050,884.82,TW2,icd-dispatch-only,uni,R,None
R2_10_1,6,1,25882,885.69,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,6,1,29080,885.41,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,6,1,22134,885.73,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,28,1,35408,853.46,TW2,icd-dispatch-only,uni,C,None
C2_10_1,28,1,32731,853.7,TW2,icd-dispatch-only,uni,C,None
R1_10_1,28,1,33034,856.09,TW2,icd-dispatch-only,uni,R,None
R2_10_1,28,1,26161,856.41,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,28,1,31370,855.44,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,28,1,24929,855.78,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,14,1,35168,853.22,TW2,icd-dispatch-only,uni,C,None
C2_10_1,14,1,34932,852.93,TW2,icd-dispatch-only,uni,C,None
R1_10_1,14,1,32182,854.57,TW2,icd-dispatch-only,uni,R,None
R2_10_1,14,1,24990,854.49,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,14,1,29981,853.96,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,14,1,24237,855.03,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,15,1,35214,853.85,TW2,icd-dispatch-only,uni,C,None
C2_10_1,15,1,31905,883.73,TW2,icd-dispatch-only,uni,C,None
R1_10_1,15,1,32497,885.23,TW2,icd-dispatch-only,uni,R,None
R2_10_1,15,1,25137,884.99,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,15,1,29580,884.72,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,15,1,23444,885.4,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,29,1,35125,823.52,TW2,icd-dispatch-only,uni,C,None
C2_10_1,29,1,33987,853.69,TW2,icd-dispatch-only,uni,C,None
R1_10_1,29,1,31140,884.63,TW2,icd-dispatch-only,uni,R,None
R2_10_1,29,1,25219,855.14,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,29,1,29286,883.92,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,29,1,22707,885.23,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,7,1,35335,853.85,TW2,icd-dispatch-only,uni,C,None
C2_10_1,7,1,31250,853.58,TW2,icd-dispatch-only,uni,C,None
R1_10_1,7,1,31742,855.15,TW2,icd-dispatch-only,uni,R,None
R2_10_1,7,1,25645,855.66,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,7,1,31486,855.72,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,7,1,24449,856.72,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,3,1,33612,853.44,TW2,icd-dispatch-only,uni,C,None
C2_10_1,3,1,33182,792.34,TW2,icd-dispatch-only,uni,C,None
R1_10_1,3,1,31918,854.84,TW2,icd-dispatch-only,uni,R,None
R2_10_1,3,1,23955,854.64,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,3,1,31099,855.44,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,3,1,24707,855.78,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,11,1,34618,854.45,TW2,icd-dispatch-only,uni,C,None
C2_10_1,11,1,30759,852.47,TW2,icd-dispatch-only,uni,C,None
R1_10_1,11,1,31527,854.35,TW2,icd-dispatch-only,uni,R,None
R2_10_1,11,1,25709,854.8,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,11,1,30214,854.8,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,11,1,24621,855.36,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,39,1,34360,793.22,TW2,icd-dispatch-only,uni,C,None
C2_10_1,39,1,31440,852.32,TW2,icd-dispatch-only,uni,C,None
R1_10_1,39,1,30269,853.73,TW2,icd-dispatch-only,uni,R,None
R2_10_1,39,1,25094,854.09,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,39,1,30080,854.6,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,39,1,24012,855.19,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,38,1,34416,883.7,TW2,icd-dispatch-only,uni,C,None
C2_10_1,38,1,36332,883.41,TW2,icd-dispatch-only,uni,C,None
R1_10_1,38,1,30088,884.64,TW2,icd-dispatch-only,uni,R,None
R2_10_1,38,1,24660,884.38,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,38,1,30395,883.92,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,38,1,24266,883.97,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,10,1,35006,853.15,TW2,icd-dispatch-only,uni,C,None
C2_10_1,10,1,30893,853.34,TW2,icd-dispatch-only,uni,C,None
R1_10_1,10,1,30104,855.03,TW2,icd-dispatch-only,uni,R,None
R2_10_1,10,1,24927,855.49,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,10,1,30820,855.49,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,10,1,23978,855.96,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,2,1,35625,824.01,TW2,icd-dispatch-only,uni,C,None
C2_10_1,2,1,32141,823.48,TW2,icd-dispatch-only,uni,C,None
R1_10_1,2,1,30662,825.18,TW2,icd-dispatch-only,uni,R,None
R2_10_1,2,1,23971,824.77,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,2,1,29185,824.07,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,2,1,23026,824.78,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,12,1,35568,853.78,TW2,icd-dispatch-only,uni,C,None
C2_10_1,12,1,29786,852.66,TW2,icd-dispatch-only,uni,C,None
R1_10_1,12,1,29416,854.53,TW2,icd-dispatch-only,uni,R,None
R2_10_1,12,1,24056,855.0,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,12,1,30693,854.34,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,12,1,24712,854.64,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,13,1,34347,854.08,TW2,icd-dispatch-only,uni,C,None
C2_10_1,13,1,31085,853.54,TW2,icd-dispatch-only,uni,C,None
R1_10_1,13,1,30993,854.92,TW2,icd-dispatch-only,uni,R,None
R2_10_1,13,1,23855,855.14,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,13,1,29557,854.09,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,13,1,23347,854.71,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,1,1,35157,823.26,TW2,icd-dispatch-only,uni,C,None
C2_10_1,1,1,29408,853.11,TW2,icd-dispatch-only,uni,C,None
R1_10_1,1,1,30924,854.43,TW2,icd-dispatch-only,uni,R,None
R2_10_1,1,1,25937,855.85,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,1,1,29207,854.24,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,1,1,23359,854.57,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,48,1,36945,853.27,TW2,icd-dispatch-only,uni,C,None
C2_10_1,48,1,31075,882.92,TW2,icd-dispatch-only,uni,C,None
R1_10_1,48,1,31132,884.46,TW2,icd-dispatch-only,uni,R,None
R2_10_1,48,1,26650,884.93,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,48,1,30216,854.74,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,48,1,24026,854.98,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,49,1,34195,853.45,TW2,icd-dispatch-only,uni,C,None
C2_10_1,49,1,31892,852.95,TW2,icd-dispatch-only,uni,C,None
R1_10_1,49,1,31057,854.2,TW2,icd-dispatch-only,uni,R,None
R2_10_1,49,1,25530,853.93,TW2,icd-dispatch-only,uni,R,None
RC1_10_1,49,1,30963,854.76,TW2,icd-dispatch-only,uni,RC,None
RC2_10_1,49,1,24284,855.26,TW2,icd-dispatch-only,uni,RC,None
C1_10_1,41,1,32897,823.89,TW2,icd-postpone-only,uni,C,None
C2_10_1,41,1,33212,884.33,TW2,icd-postpone-only,uni,C,None
R1_10_1,41,1,31605,797.52,TW2,icd-postpone-only,uni,R,None
R2_10_1,41,1,24408,796.46,TW2,icd-postpone-only,uni,R,None
RC1_10_1,41,1,28953,795.55,TW2,icd-postpone-only,uni,RC,None
RC2_10_1,41,1,21611,795.74,TW2,icd-postpone-only,uni,RC,None
C1_10_1,40,1,36681,793.6,TW2,icd-postpone-only,uni,C,None
C2_10_1,40,1,32201,793.32,TW2,icd-postpone-only,uni,C,None
R1_10_1,40,1,30634,796.2,TW2,icd-postpone-only,uni,R,None
R2_10_1,40,1,25051,796.09,TW2,icd-postpone-only,uni,R,None
RC1_10_1,40,1,30395,795.96,TW2,icd-postpone-only,uni,RC,None
RC2_10_1,40,1,24456,796.65,TW2,icd-postpone-only,uni,RC,None
C1_10_1,42,1,35232,883.96,TW2,icd-postpone-only,uni,C,None
C2_10_1,42,1,32724,883.6,TW2,icd-postpone-only,uni,C,None
R1_10_1,42,1,30885,885.71,TW2,icd-postpone-only,uni,R,None
R2_10_1,42,1,24955,885.87,TW2,icd-postpone-only,uni,R,None
RC1_10_1,42,1,30487,826.58,TW2,icd-postpone-only,uni,RC,None
RC2_10_1,42,1,24642,826.33,TW2,icd-postpone-only,uni,RC,None
C1_10_1,43,1,34260,794.16,TW2,icd-postpone-only,uni,C,None
C2_10_1,43,1,30022,793.19,TW2,icd-postpone-only,uni,C,None
R1_10_1,43,1,32386,796.0,TW2,icd-postpone-only,uni,R,None
R2_10_1,43,1,25971,794.88,TW2,icd-postpone-only,uni,R,None
RC1_10_1,43,1,32529,797.01,TW2,icd-postpone-only,uni,RC,None
RC2_10_1,43,1,26255,797.36,TW2,icd-postpone-only,uni,RC,None
C1_10_1,47,1,34431,824.02,TW2,icd-postpone-only,uni,C,None
C2_10_1,47,1,33546,884.62,TW2,icd-postpone-only,uni,C,None
R1_10_1,47,1,32338,886.08,TW2,icd-postpone-only,uni,R,None
R2_10_1,47,1,26644,886.7,TW2,icd-postpone-only,uni,R,None
RC1_10_1,47,1,30785,825.51,TW2,icd-postpone-only,uni,RC,None
RC2_10_1,47,1,25060,825.72,TW2,icd-postpone-only,uni,RC,None
C1_10_1,46,1,34703,794.11,TW2,icd-postpone-only,uni,C,None
C2_10_1,46,1,34263,883.14,TW2,icd-postpone-only,uni,C,None
R1_10_1,46,1,30427,795.63,TW2,icd-postpone-only,uni,R,None
R2_10_1,46,1,23646,795.39,TW2,icd-postpone-only,uni,R,None
RC1_10_1,46,1,30772,885.53,TW2,icd-postpone-only,uni,RC,None
RC2_10_1,46,1,24719,885.93,TW2,icd-postpone-only,uni,RC,None
C1_10_1,50,1,33973,794.24,TW2,icd-postpone-only,uni,C,None
C2_10_1,50,1,31612,793.55,TW2,icd-postpone-only,uni,C,None
R1_10_1,50,1,30427,796.53,TW2,icd-postpone-only,uni,R,None
R2_10_1,50,1,26770,886.8,TW2,icd-postpone-only,uni,R,None
RC1_10_1,50,1,29127,796.11,TW2,icd-postpone-only,uni,RC,None
RC2_10_1,50,1,22611,796.06,TW2,icd-postpone-only,uni,RC,None
C1_10_1,44,1,35333,792.92,TW2,icd-postpone-only,uni,C,None
C2_10_1,44,1,30391,793.31,TW2,icd-postpone-only,uni,C,None
R1_10_1,44,1,32180,795.72,TW2,icd-postpone-only,uni,R,None
R2_10_1,44,1,26456,794.98,TW2,icd-postpone-only,uni,R,None
RC1_10_1,44,1,31326,795.85,TW2,icd-postpone-only,uni,RC,None
RC2_10_1,44,1,24263,795.55,TW2,icd-postpone-only,uni,RC,None
C1_10_1,45,1,35309,793.39,TW2,icd-postpone-only,uni,C,None
C2_10_1,45,1,33391,793.43,TW2,icd-postpone-only,uni,C,None
R1_10_1,45,1,31106,796.4,TW2,icd-postpone-only,uni,R,None
R2_10_1,45,1,24950,797.02,TW2,icd-postpone-only,uni,R,None
RC1_10_1,45,1,30183,796.02,TW2,icd-postpone-only,uni,RC,None
